geneType	KR_zinb_Was	KR_zinb_JSD	KR_kde_Was	KR_kde_JSD	PS_zinb_Was	PS_zinb_JSD	PS_kde_Was	PS_kde_JSD	deseq2_pval	mast_pval_glm	mast_pval_glmer	ranksum_pval
varDE	0.336	0.025	0.169	0.00900000000000001	0.349	0.027	0.19	0.006	0.93021083023104	5.7486292607937e-40	0.0150825535754333	0.000138401719990292
EE	0.047	0.0679999999999999	0.0570000000000001	0.182	0.057	0.085	0.04	0.133	0.044786834588108	8.36665504445071e-06	0.0786251225661238	2.36094348691736e-05
varDE	0.247	0.105	0.382	0.953	0.177	0.071	0.358	0.953	0.0633208588246144	3.81035820236382e-26	3.41032408984727e-05	4.50325636657644e-05
EE	0.565	0.352	0.719	0.671	0.534	0.337	0.715	0.716	0.553852867191038	0.0804946994116803	0.663134103019	0.0208427084970265
EE	0.644	0.856	0.687	0.93	0.672	0.885	0.688	0.925	0.512629200105804	0.00506714759465204	0.610328678274597	0.0220573471062538
meanDE	0.402	0.496	0.287	0.596	0.336	0.416	0.244	0.567	0.119021911672401	3.42273379495905e-10	0.140515819489272	1.32054015400942e-21
meanDE	0.481	0.423	0.519	0.708	0.435	0.374	0.413	0.713	0.355313231436758	1.99332102912421e-07	0.300441142975595	0.0233195677701766
EE	0.724	0.521	0.599	0.822	0.682	0.515	0.57	0.84	0.690296001814535	0.0374573896134319	0.431435765994015	0.0778472367542555
EE	0.76	0.83	0.677	0.718	0.751	0.842	0.67	0.674	0.657023426421494	0.462674615735561	0.92774405727662	0.67474865576521
EE	0.276	0.322	0.304	0.765	0.234	0.294	0.235	0.769	0.265705017002398	2.35630052191313e-05	0.295710670176553	0.439885301443521
varDE	0.098	0.001	0.258	0.748	0.061	0.002	0.258	0.719	0.530768240957589	1.64564570940369e-20	0.000108596025063545	0.000122440909907332
EE	0.134	0.146	0.233	0.319	0.117	0.126	0.232	0.305	0.222210128830599	0.00182653671831754	0.265271248331716	0.000180477478377367
EE	0.893	0.879	0.411	0.603	0.906	0.919	0.382	0.631	0.470760796455203	0.242877147353553	0.786240049938254	0.0133992972351886
varDE	0.333	0.13	0.467	0.709	0.319	0.112	0.45	0.79	0.493955250056967	2.16765069344314e-22	0.00170801061052361	0.00485730160637401
varDE	0.185	0.091	0.163	0.771	0.162	0.071	0.148	0.792	0.935880214624348	5.42539796623206e-26	2.47025208710035e-06	3.81655898000071e-06
EE	0.996	0.648	0.912	0.316	1	0.683	0.944	0.35	0.734215491537145	0.467834287733513	0.863458055309174	0.310385809307473
EE	0.035	0.0679999999999999	0.071	0.317	0.025	0.08	0.075	0.34	0.0587077382799929	2.4681846981279e-51	0.0674297257545179	2.90207109784185e-17
EE	0.682	0.511	0.788	0.234	0.566	0.435	0.756	0.256	0.840468472040008	0.203222490525029	0.539828623461815	0.387832187230544
meanDE	0.001	0.00800000000000001	0.002	0.00700000000000001	0.003	0.008	0.002	0.012	4.27326199916191e-05	8.57763518313171e-34	9.03072420203637e-05	1.41562220421491e-21
EE	0.867	0.781	0.783	0.871	0.866	0.757	0.779	0.808	0.958122846565391	0.560705825806895	0.957847708591237	0.793251856959657
varDE	0.343	0.1	0.25	0.373	0.322	0.103	0.217	0.426	0.537563338665369	1.43737771021335e-24	0.0443616746183562	3.54704005447327e-10
EE	0.181	0.159	0.25	0.547	0.206	0.195	0.266	0.528	0.122666482144601	8.04554238253374e-19	0.10196074732314	7.4007728287038e-10
EE	0.507	0.781	0.545	0.484	0.549	0.789	0.596	0.49	0.267450192306898	4.31865999001562e-19	0.609157710553793	3.12310725694638e-18
EE	0.455	0.341	0.716	0.462	0.431	0.365	0.679	0.441	0.917618938304203	0.870131450250467	0.920198612490644	0.0634207787224606
EE	0.159	0.138	0.117	0.113	0.173	0.149	0.148	0.132	0.124639423773957	5.89766702478174e-27	0.0415173523091786	2.9171502597903e-18
varDE	0.144	0.038	0.0570000000000001	0.142	0.117	0.016	0.036	0.102	0.408263486086963	1.83657342324291e-26	0.00139460069972933	1.28651657275361e-23
EE	0.689	0.723	0.673	0.84	0.664	0.692	0.644	0.759	0.548448696900677	1.0429629689762e-07	0.798419857258783	3.80682645140804e-08
EE	0.294	0.293	0.304	0.555	0.288	0.328	0.304	0.514	0.309496395432919	0.000686303618882952	0.548054884171853	0.000475120021522219
EE	0.946	0.875	0.854	0.921	0.902	0.833	0.832	0.873	0.98647536245964	0.708589288529208	0.976758612037221	0.687304164967357
EE	0.733	0.677	0.59	0.322	0.742	0.751	0.527	0.293	0.448461620731785	0.373531811315585	0.994786850341141	0.227026313303339
varDE	0.574	0.529	0.492	0.532	0.593	0.571	0.495	0.516	0.816801626856154	1.26233357189884e-08	0.205138194208127	0.715356127559174
EE	0.807	0.911	0.926	0.98	0.719	0.889	0.878	0.965	0.793452037465595	0.656408964782267	0.778581692248892	0.044720243047367
EE	0.556	0.558	0.487	0.56	0.424	0.452	0.407	0.479	0.304590148879684	0.00694057897539396	0.589334615908988	6.39844542453807e-09
EE	0.971	0.876	0.758	0.903	0.974	0.886	0.764	0.893	0.887467081739778	0.301328980150326	0.913472809683795	0.67172631078895
varDE	0.68	0.478	0.542	0.711	0.621	0.41	0.477	0.692	0.976110723426411	1.25846960619234e-19	0.744327269230369	3.92597078665381e-05
EE	0.988	0.869	0.861	0.905	0.986	0.868	0.866	0.882	0.937292876835074	0.59673728951727	0.962345398360285	0.0294588962800045
EE	0.233	0.188	0.509	0.296	0.269	0.2	0.541	0.331	0.368657301793231	5.20086438543616e-09	0.473413523844682	1.76183176650094e-07
EE	0.884	0.801	0.966	0.648	0.935	0.806	0.956	0.606	0.825717265370581	0.478998511414738	0.921121098251293	0.776691593909863
varDE	0.00800000000000001	0.00800000000000001	0.0620000000000001	0.337	0.008	0.003	0.046	0.355	0.731822267517183	2.11923019035553e-21	1.80293375427254e-05	7.51270742915928e-07
EE	0.659	0.713	0.871	0.824	0.69	0.743	0.858	0.82	0.5755939773017	0.105221496397452	0.890917008208593	0.426254392276616
EE	0.574	0.778	0.506	0.26	0.491	0.717	0.431	0.202	0.463217357892107	0.0132025556649462	0.438646280971543	0.549022599237835
varDE	0.204	0.016	0.186	0.612	0.177	0.03	0.163	0.608	0.724759582343095	9.69340682296337e-13	0.000287244531080602	0.0219771984723392
EE	0.816	0.622	0.868	0.646	0.857	0.693	0.908	0.705	0.839287990605195	0.0804026054177339	0.931503418153609	0.686548745826211
EE	0.044	0.032	0.037	0.052	0.041	0.026	0.031	0.051	0.00780504915481374	3.61057641356418e-84	0.0071349543793679	4.52237541689817e-65
varDE	0.423	0.514	0.744	0.578	0.443	0.519	0.736	0.585	0.439220448936876	2.56220104617645e-12	0.585719887153209	0.0013653423303522
EE	0.993	0.982	0.729	0.209	0.983	0.999	0.707	0.24	0.658949246068552	0.00951550989259369	0.81250386925417	0.026559685715385
EE	0.207	0.187	0.247	0.279	0.168	0.129	0.205	0.193	0.135273133284054	3.31346532920656e-12	0.187797718393461	1.36714252155283e-17
EE	0.712	0.666	0.629	0.907	0.717	0.633	0.636	0.87	0.423478488507525	0.00125794434916871	0.528472346999569	0.0520230167685782
EE	0.765	0.679	0.687	0.625	0.707	0.587	0.62	0.383	0.399488208911238	0.00662053621650398	0.817164516392277	0.0286818396736849
EE	0.805	0.881	0.732	0.918	0.79	0.874	0.727	0.919	0.812452316011452	0.239211552210499	0.751324240439199	8.32897337619465e-08
EE	0.943	0.924	0.838	0.865	0.954	0.924	0.828	0.873	0.897072710802522	0.0160749929476509	0.880001147187612	8.41612423276437e-05
EE	0.977	0.858	0.817	0.518	0.978	0.854	0.849	0.527	0.810734211606382	0.82332783064494	0.955111598245104	0.710055840047557
EE	0.594	0.74	0.608	0.291	0.569	0.767	0.607	0.269	0.937710410110108	0.866935561488683	0.898476200761765	0.00491712038107211
EE	0.965	0.947	0.495	0.298	0.951	0.921	0.418	0.276	0.300864471652953	0.0261282702196158	0.465077757337825	0.9354936514763
EE	0.773	0.634	0.28	0.18	0.765	0.655	0.24	0.173	0.421789733507816	0.0619861000648356	0.510058918421008	0.000450005890886199
varDE	0.149	0.021	0.145	0.013	0.143	0.016	0.14	0.004	0.191323788119346	4.89029033402006e-26	0.000605143591331218	0.00437506257458936
EE	0.24	0.287	0.35	0.427	0.274	0.3	0.399	0.455	0.229269511399977	1.39287137198016e-05	0.226610369477417	0.000857846626602445
EE	0.942	0.823	0.991	0.312	0.938	0.818	0.986	0.294	0.912743172206204	0.683597720894163	0.84699669439488	0.0813490876122167
EE	0.857	0.672	0.754	0.688	0.849	0.69	0.756	0.686	0.649399968906095	0.203748038520658	0.817594617349219	0.0107154339186775
meanDE	0.129	0.173	0.128	0.52	0.154	0.194	0.142	0.516	0.0783382096030278	2.59037491937024e-09	0.207566800860669	0.000433261635086394
varDE	0.075	0.024	0.072	0.347	0.092	0.038	0.08	0.339	0.950102493052872	1.60821189841996e-15	0.000334417157346152	2.06958268779137e-07
EE	0.149	0.189	0.328	0.626	0.104	0.137	0.34	0.719	0.739320527227186	0.444305797568851	0.901154294906553	0.000935944754386936
EE	0.977	0.973	0.868	0.557	0.983	0.924	0.794	0.484	0.709997224305735	4.36402364703952e-08	0.789851472931953	0.000166432058969747
meanDE	0.001	0.002	0.003	0.037	0.002	0.003	0.001	0.032	3.0724169603494e-05	2.05409452322082e-15	0.000365686713207779	2.92410218630334e-16
EE	0.146	0.14	0.205	0.145	0.157	0.193	0.21	0.12	0.392627349613769	0.0216457001554894	0.431144194271562	0.00723258682025242
EE	0.092	0.164	0.072	0.088	0.072	0.154	0.051	0.071	0.034798444143429	1.09072618753257e-31	0.0317865345746806	7.53389046816701e-12
EE	0.614	0.648	0.701	0.748	0.623	0.698	0.7	0.722	0.421564294789162	0.300121075346532	0.697095351751069	0.0561521094746066
EE	0.948	0.942	0.507	0.574	0.936	0.879	0.511	0.612	0.534635464200927	0.0744811680988777	0.452084747501708	0.00303238890685472
EE	0.211	0.161	0.291	0.915	0.19	0.129	0.26	0.9	0.133871490167604	2.98676096132774e-06	0.237948434355569	8.8561785615967e-15
meanDE	0.437	0.436	0.527	0.445	0.473	0.456	0.564	0.453	0.470819984174351	0.000632634759001982	0.578299482159497	2.22381460814329e-08
EE	0.85	0.99	0.45	0.071	0.855	0.995	0.458	0.111	0.351654914666371	0.00132094216349374	0.498688636453125	0.000165040278388428
EE	0.275	0.16	0.694	0.826	0.311	0.179	0.74	0.889	0.568974772073069	0.634150546430241	0.812479679619511	0.80445594511475
EE	0.656	0.576	0.903	0.83	0.615	0.518	0.893	0.803	0.90312888612781	0.587535068859925	0.645575875068429	0.184502158380865
EE	0.81	0.735	0.699	0.672	0.842	0.685	0.706	0.681	0.582853747523942	4.53755317843357e-13	0.896689883769789	7.85643996873941e-91
EE	0.035	0.03	0.036	0.042	0.038	0.018	0.026	0.017	0.0240425182454198	1.72231163832341e-31	0.00591570393502083	6.28611201884035e-46
EE	0.837	0.689	0.969	0.843	0.816	0.724	0.979	0.894	0.93085295659824	0.499457975866557	0.918006159971883	0.805925789672267
EE	0.479	0.399	0.349	0.214	0.485	0.417	0.355	0.229	0.41522766926936	1.12037844216514e-07	0.291583971101164	6.90465328601014e-12
EE	0.287	0.357	0.793	0.345	0.28	0.321	0.784	0.369	0.890742220048791	0.812342294764931	0.952292229714026	0.0399072932794147
EE	0.357	0.42	0.607	0.764	0.295	0.39	0.593	0.78	0.70570055106444	0.167441666121769	0.683333060007473	0.0107546865903845
EE	0.92	0.847	0.931	0.594	0.897	0.837	0.936	0.612	0.89896224375085	0.879559005533385	0.950393056520054	0.0117535492239087
EE	0.179	0.151	0.156	0.026	0.184	0.157	0.149	0.024	0.124877097514469	4.57254106078801e-22	0.155906359667469	3.55159228114915e-27
EE	0.511	0.576	0.455	0.774	0.476	0.573	0.412	0.778	0.344159471290768	0.000808591454113666	0.275702589856328	0.629996861929765
EE	0.984	0.748	0.803	0.981	0.991	0.785	0.806	0.951	0.900866087424863	0.415589924836946	0.984428191916424	0.0989087578056785
EE	0.272	0.23	0.433	0.439	0.27	0.276	0.44	0.455	0.422878038435838	0.000108694184578481	0.513936624186327	1.71554822147616e-06
varDE	0.031	0.016	0.01	0.024	0.037	0.025	0.006	0.028	0.119256312535679	1.25512458452441e-35	0.00053784562387653	1.78264193451804e-40
varDE	0.056	0.002	0.017	0.003	0.066	0.007	0.02	0.001	0.863553671190155	8.86173267276547e-17	0.368259283342069	1.5637094479361e-10
EE	0.315	0.277	0.439	0.285	0.277	0.264	0.394	0.309	0.736666670360706	0.0644025735353467	0.742675248507337	1.74968838851145e-05
EE	0.782	0.69	0.82	0.487	0.842	0.756	0.88	0.542	0.80377063459199	0.116045029700022	0.746565809910542	4.14619524826025e-06
EE	0.3	0.356	0.305	0.346	0.272	0.299	0.281	0.296	0.181318833363079	9.52424802737496e-19	0.271393829785643	1.91639289344721e-24
EE	0.983	0.841	0.941	0.9	0.978	0.824	0.943	0.881	0.798055845430545	0.0369401073074767	0.705555340986537	0.705414105716643
meanDE	0.014	0.005	0.003	0.003	0.015	0.009	0.011	0.002	0.000164873973665995	4.25505464579131e-48	1.87483440688564e-05	2.40160090469489e-34
EE	0.884	0.938	0.447	0.599	0.878	0.943	0.466	0.67	0.668961825038134	0.00615533415356097	0.47342270499449	3.20449268257166e-05
EE	0.847	0.964	0.506	0.181	0.89	0.955	0.531	0.195	0.310137447312199	0.00998079230763914	0.317782107851744	0.000137851690690266
EE	0.598	0.539	0.934	0.953	0.554	0.498	0.926	0.977	0.671695956728922	0.658366448643726	0.90199382931051	0.682602870756841
EE	0.195	0.184	0.327	0.647	0.153	0.149	0.289	0.602	0.37080439066677	0.000937574753644284	0.52007412032794	3.06929724869563e-07
EE	0.742	0.878	0.956	0.932	0.724	0.841	0.931	0.901	0.888847444887274	0.55393450285585	0.995662787856313	9.90058245615045e-05
meanDE	0.034	0.047	0.045	0.079	0.032	0.033	0.037	0.079	0.0109118072661384	1.23594852636362e-13	0.0105888928009932	6.01003532886455e-17
varDE	0.52	0.296	0.712	0.783	0.546	0.327	0.728	0.801	0.707404268179633	3.33659612263531e-26	0.0131528608853897	0.0450355441483697
EE	0.913	0.854	0.962	0.56	0.851	0.81	0.933	0.621	0.833517399243466	0.777986636623401	0.946506675210019	0.517948947518838
varDE	0.519	0.473	0.548	0.795	0.525	0.46	0.558	0.881	0.965002475262995	1.95160941867886e-07	0.456875477467002	1.7495327580815e-12
EE	0.0669999999999999	0.053	0.044	0.0649999999999999	0.058	0.051	0.037	0.049	0.0196185204589262	5.20928823847338e-52	0.00511486467038151	5.92310926149969e-68
EE	0.171	0.126	0.166	0.378	0.162	0.113	0.171	0.465	0.360279616745514	6.85071544723916e-07	0.319708683834944	6.58464976327005e-10
EE	0.088	0.041	0.092	0.072	0.097	0.052	0.118	0.086	0.128243565908035	8.33765925733946e-12	0.159555995188914	7.2335132136118e-08
EE	0.858	0.878	0.922	0.92	0.828	0.862	0.886	0.915	0.726086430689744	0.157871075278351	0.635912998994633	0.00120297156800988
EE	0.331	0.338	0.471	0.39	0.291	0.31	0.451	0.412	0.45545295034366	0.0164709741041309	0.62027128916091	4.02752200941391e-05
EE	0.983	0.847	0.896	0.511	0.994	0.859	0.873	0.514	0.659815424323418	0.757280527409414	0.916544131712243	0.0381073333750888
EE	0.385	0.32	0.478	0.408	0.373	0.293	0.453	0.39	0.577006285862209	0.0164854138640384	0.737466614179046	0.0126770908548446
EE	0.126	0.085	0.163	0.096	0.124	0.083	0.158	0.087	0.0554493838077965	3.51902379437521e-40	0.19716090517979	1.17135528433512e-42
EE	0.134	0.0590000000000001	0.159	0.081	0.098	0.042	0.122	0.058	0.0739850068098272	1.42301739052243e-13	0.0601341894209137	0.00525972054126601
varDE	0.373	0.346	0.451	0.921	0.279	0.208	0.32	0.798	0.25039069341846	1.21509199824647e-18	0.00398241290084287	9.75099652548786e-13
EE	0.942	0.919	0.726	0.326	0.948	0.901	0.667	0.326	0.619732007912088	0.12316104663582	0.6061699118451	0.246780513839088
EE	0.556	0.692	0.672	0.569	0.563	0.704	0.66	0.584	0.713621656544141	0.258055335262061	0.865082101024295	0.0296973809687969
EE	0.302	0.169	0.248	0.904	0.271	0.18	0.248	0.898	0.150975004062917	5.56035774181963e-18	0.204937695011302	3.70067722950691e-07
EE	0.809	0.792	0.531	0.838	0.794	0.788	0.533	0.822	0.42298428273154	0.381627248108305	0.670556496183798	0.288668154847757
meanDE	0.371	0.307	0.198	0.239	0.358	0.295	0.185	0.255	0.0226311942050289	3.3505506772505e-10	0.0444807107774667	7.23970894272684e-12
meanDE	0.514	0.531	0.299	0.21	0.601	0.613	0.314	0.212	0.210359252877492	0.00132123688493057	0.237970166002122	0.00050170733318596
EE	0.568	0.914	0.597	0.728	0.512	0.855	0.552	0.7	0.340134486300141	6.30547409640388e-08	0.379181474298505	5.0009921755702e-06
EE	0.492	0.502	0.504	0.464	0.564	0.579	0.543	0.575	0.336979275687645	1.59657815180109e-09	0.439789519015615	2.34714919858438e-14
EE	0.848	0.739	0.872	0.833	0.82	0.735	0.87	0.844	0.824827130502593	0.623615663738489	0.784975259434401	0.2440991809499
varDE	0.18	0.0610000000000001	0.591	0.502	0.182	0.065	0.609	0.545	0.644357649562787	3.55761933012074e-16	0.000770821021998836	0.0440848352617874
EE	0.407	0.459	0.427	0.223	0.396	0.427	0.371	0.197	0.63505589663269	0.0885219808900958	0.844867330001091	0.0036829645951159
EE	0.403	0.582	0.823	0.917	0.384	0.598	0.844	0.92	0.730195940345877	0.361329321365154	0.865239578338179	0.0548887448835
EE	0.795	0.619	0.852	0.293	0.775	0.596	0.853	0.251	0.954827525960914	0.952162598876253	0.966001424784876	0.189431792408507
meanDE	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.001	1.55642329015873e-06	1.78582288303732e-77	1.9383348536963e-07	4.60265964701296e-81
EE	0.531	0.695	0.663	0.904	0.56	0.732	0.695	0.938	0.552619980173026	0.142690381385159	0.707669900861459	0.00171928660009436
EE	0.938	0.848	0.682	0.841	0.933	0.828	0.697	0.806	0.740001640157441	0.0571937925861813	0.691534067441726	0.0412216439916005
EE	0.707	0.741	0.804	0.526	0.747	0.802	0.853	0.542	0.999324220808017	0.998994962661393	0.993114118534957	0.298742165021963
meanDE	0.121	0.176	0.113	0.731	0.145	0.192	0.126	0.69	0.0841722456025889	4.62583788873303e-11	0.148916099311638	9.73896822016923e-06
EE	0.914	0.87	0.756	0.737	0.927	0.886	0.775	0.745	0.811607229052532	0.0736261791843654	0.620948456955485	0.00333839116769452
varDE	0.01	0.002	0.004	0.003	0.011	0.001	0.002	0.002	0.678837491614415	4.28442688291736e-20	4.29111666280272e-05	0.00018423865534675
EE	0.808	0.944	0.72	0.968	0.798	0.954	0.708	0.967	0.547973576812419	0.119878294353963	0.590647766193044	0.0117942826852964
varDE	0.634	0.204	0.449	0.193	0.665	0.274	0.494	0.236	0.987253056624273	6.86964009609291e-38	0.152468314147669	2.30651796836924e-06
EE	0.251	0.306	0.161	0.374	0.25	0.315	0.144	0.407	0.227723100331493	0.087554572579402	0.502222763425222	0.00215717845421768
EE	0.55	0.524	0.566	0.539	0.552	0.518	0.577	0.532	0.457072120050942	0.000275319110406876	0.594998659873831	2.68215080964206e-05
varDE	0.109	0.001	0.104	0.193	0.086	0.001	0.106	0.181	0.0507080624698701	7.33303107545781e-20	6.40742597553657e-05	0.0245136118925834
EE	0.157	0.277	0.153	0.563	0.138	0.256	0.161	0.571	0.173915955694706	0.0129365379800432	0.175820777901162	0.000214891671303785
EE	0.545	0.367	0.322	0.468	0.612	0.409	0.343	0.498	0.343997579844923	0.00423305739525747	0.331222992780987	0.00335434675419928
EE	0.943	0.957	0.726	0.489	0.886	0.98	0.679	0.491	0.901413420817151	0.952439673547134	0.942675723994528	0.718222660951652
EE	0.089	0.214	0.181	0.011	0.049	0.14	0.086	0.009	0.0738461031102321	1.37534468069945e-08	0.0943927482734888	0.0785485466424188
EE	0.827	0.912	0.753	0.826	0.869	0.872	0.757	0.812	0.450807451250426	0.0141455012325491	0.507278149122252	0.0417216464422013
EE	0.509	0.58	0.528	0.069	0.505	0.566	0.52	0.068	0.725849917212223	0.694251756918452	0.882602471380054	0.155866322610563
EE	0.856	0.635	0.882	0.853	0.826	0.629	0.888	0.927	0.890398855369841	0.219689031370905	0.978853480800771	0.0168685018733086
EE	0.421	0.342	0.646	0.338	0.382	0.34	0.651	0.339	0.938849273338049	0.950730869196668	0.965697372465021	0.0106371979327254
varDE	0.218	0.092	0.397	0.617	0.174	0.067	0.36	0.642	0.15208180362958	7.13439318416947e-15	0.000220574970112945	0.184935212227295
EE	0.429	0.667	0.514	0.365	0.445	0.705	0.488	0.326	0.234399496532645	0.0020455743160958	0.24305234424877	0.000926012750130365
EE	0.671	0.502	0.754	0.94	0.65	0.521	0.733	0.912	0.654664068609951	0.538770706167241	0.867065086977432	0.110660479425873
EE	0.48	0.696	0.669	0.671	0.506	0.711	0.694	0.657	0.403097956653914	4.88606419553382e-05	0.717249654074654	3.82189891162851e-07
EE	0.512	0.523	0.384	0.566	0.487	0.499	0.363	0.612	0.305619737062626	8.24341939044141e-06	0.701376599115089	0.000365292494455553
EE	0.01	0.029	0.023	0.0649999999999999	0.007	0.019	0.016	0.049	0.0344919347363488	4.10159750651369e-06	0.0318422594676567	2.90403154795989e-07
EE	0.329	0.426	0.25	0.819	0.311	0.409	0.258	0.915	0.377137163732114	0.0155727472641944	0.557548540006736	0.440098944990157
EE	0.981	0.71	0.924	0.17	0.983	0.692	0.91	0.197	0.750367972709242	1.28938839057617e-12	0.905866466179325	4.21228707155161e-05
EE	0.289	0.343	0.4	0.58	0.29	0.36	0.387	0.602	0.287546481379027	1.59452733486141e-28	0.368914103317091	2.81336814187283e-13
EE	0.477	0.544	0.753	0.927	0.47	0.503	0.767	0.92	0.505644241802071	0.42797605742174	0.723094021477054	0.181173023086439
EE	0.87	0.874	0.906	0.933	0.828	0.907	0.883	0.969	0.877444479850203	0.873983554832054	0.975881599474904	0.424567381136977
meanDE	0.029	0.029	0.038	0.496	0.023	0.029	0.026	0.487	0.0220014710274362	5.93801241277572e-11	0.0322734252792843	0.00056143742923508
varDE	0.00600000000000001	0.004	0.00800000000000001	0.088	0.01	0.002	0.007	0.108	0.25180220335506	3.98140434065616e-27	3.26367982876558e-06	3.60966989668308e-14
EE	0.804	0.772	0.915	0.865	0.761	0.773	0.895	0.811	0.58050019640854	0.339318135638767	0.821798255996302	0.0657972857502753
meanDE	0.002	0.002	0.002	0.00600000000000001	0.005	0.004	0.003	0.006	0.000271505387264599	3.6796283560203e-23	0.0786996233916298	2.9503168765719e-29
meanDE	0.659	0.671	0.567	0.66	0.681	0.706	0.597	0.747	0.566580998488191	3.84091797133988e-13	0.76412950785785	5.61548203631666e-25
EE	0.645	0.374	0.998	0.957	0.668	0.4	1	0.958	0.856098558018739	0.678818374425667	0.672329835113149	0.00158858079541219
EE	0.773	0.52	0.661	0.831	0.751	0.532	0.682	0.848	0.553399398932861	0.114998054473644	0.696797913058969	0.0742984020822025
EE	0.161	0.419	0.095	0.024	0.152	0.451	0.082	0.023	0.564781774345595	0.018489371643134	0.289556290912336	0.0240555384062053
EE	0.926	0.979	0.737	0.822	0.959	0.992	0.721	0.867	0.673613374456647	0.00568214945735653	0.882270458425312	1.09695063434772e-19
EE	0.342	0.524	0.615	0.542	0.355	0.584	0.715	0.635	0.574135243658837	0.0116141657869506	0.662084659014904	0.0344615775225782
meanDE	0.002	0.004	0.002	0.02	0.002	0.005	0.001	0.018	3.96130264480688e-05	3.73685974842473e-35	8.01598965692205e-05	1.04938248366744e-32
EE	0.3	0.359	0.332	0.555	0.35	0.388	0.364	0.626	0.248050771457368	6.11880366354752e-12	0.348800852381261	7.78779385771557e-11
varDE	0.446	0.271	0.505	0.019	0.332	0.225	0.411	0.005	0.820309766834253	3.20839251997441e-23	0.000644766875169906	0.175434738396431
varDE	0.048	0.001	0.005	0.001	0.046	0.002	0.001	0.001	0.12830411054691	4.067973881517e-23	9.09484590835071e-06	0.00486665600608407
meanDE	0.407	0.411	0.403	0.983	0.393	0.389	0.356	0.95	0.228802518868497	1.90095332876109e-22	0.497274991778865	3.32211946216886e-37
EE	0.517	0.686	0.292	0.35	0.475	0.605	0.277	0.318	0.15609396901048	4.04419853827213e-06	0.618875631989188	0.00772975520168919
EE	0.123	0.171	0.21	0.591	0.115	0.094	0.203	0.595	0.338397059577703	0.0195982134363266	0.484116372125953	3.0154473301901e-06
EE	0.913	0.614	0.242	0.272	0.908	0.596	0.238	0.244	0.260197042830094	0.0167892087972326	0.403014038607558	0.000109414038455075
EE	0.675	0.563	0.782	0.497	0.667	0.549	0.77	0.454	0.473998846895974	0.117896692240119	0.453284724519794	3.13571972305093e-05
varDE	0.386	0.34	0.574	0.116	0.364	0.34	0.551	0.086	0.40184275583408	3.27717838338995e-19	0.00909629094292051	0.0147209900804674
EE	0.026	0.028	0.091	0.873	0.031	0.027	0.073	0.915	0.118083554543302	0.00048953723386257	0.160300095695294	2.3830421312735e-05
EE	0.701	0.476	0.615	0.069	0.724	0.497	0.614	0.072	0.65114694622704	8.44520554053323e-12	0.622924098966175	0.0674498863205134
EE	0.982	0.788	0.925	0.937	0.986	0.816	0.93	0.94	0.953630334161661	0.0463250050163389	0.850783317158252	0.626470359799252
varDE	0.818	0.599	0.608	0.891	0.81	0.61	0.622	0.955	0.874915335020872	1.13305237849295e-07	0.724717486671886	2.45311449260461e-05
EE	0.407	0.432	0.463	0.362	0.366	0.395	0.399	0.382	0.911759913308749	0.911579084417407	0.912284619929994	0.0563831907420318
EE	0.575	0.36	0.704	0.421	0.567	0.357	0.712	0.423	0.689970680016431	0.0441188385668211	0.643960070189767	2.03460027137725e-06
EE	0.765	0.612	0.799	0.878	0.74	0.583	0.813	0.873	0.604010363482228	0.102784021577286	0.918859269651698	0.000309335391372881
varDE	0.133	0.286	0.041	0.036	0.132	0.343	0.048	0.029	0.213036976885869	3.93442978109059e-30	4.52740454434742e-05	3.35108882924258e-17
EE	0.353	0.269	0.458	0.258	0.376	0.313	0.434	0.222	0.267490898677211	0.0205017062304058	0.422720306046804	0.732400024585941
EE	0.521	0.536	0.882	0.885	0.539	0.527	0.896	0.9	0.687922045183061	0.495013609629794	0.760507418505717	0.067365493414734
varDE	0.144	0.026	0.151	0.05	0.123	0.019	0.148	0.025	0.352221500683026	5.30439566346305e-23	0.00144153822273114	0.534678155869365
EE	0.053	0.097	0.189	0.371	0.052	0.085	0.18	0.463	0.162505732575424	0.0561032715219965	0.537581707920225	0.00693767394453175
EE	0.098	0.077	0.1	0.145	0.121	0.112	0.114	0.167	0.151470382247048	1.25615335050518e-07	0.150505087840403	9.60195689049202e-06
meanDE	0.042	0.024	0.015	0.017	0.047	0.025	0.017	0.018	0.000738033413663036	2.75985811936389e-38	0.00181430374526426	5.64700470752044e-33
meanDE	0.035	0.0620000000000001	0.02	0.038	0.03	0.059	0.021	0.031	0.00556131463396442	3.91400108873251e-62	0.00126985948397605	5.21026786036258e-63
EE	0.024	0.044	0.033	0.117	0.009	0.028	0.014	0.121	0.00322643783776173	1.06999465506588e-06	0.0856847934165807	2.48000101247721e-10
EE	0.59	0.643	0.568	0.978	0.582	0.643	0.547	0.967	0.712745806788963	0.0383531597864714	0.729622460825644	0.222969002621919
EE	0.687	0.991	0.883	0.521	0.645	0.979	0.866	0.527	0.830457350083062	0.806439027156045	0.949502061054427	0.0549449051912111
EE	0.628	0.596	0.866	0.756	0.606	0.643	0.901	0.734	0.591205165923199	0.00374061808033046	0.699793964478066	1.40935265756859e-07
meanDE	0.121	0.186	0.13	0.718	0.116	0.205	0.123	0.739	0.0478094472628543	1.39257786335797e-05	0.0622394917083995	2.55961445206391e-06
