gene	DDcategory	Clusters.combined	Clusters.c1	Clusters.c2	nonzero.pvalue	nonzero.pvalue.adj	zero.pvalue	zero.pvalue.adj	combined.pvalue	combined.pvalue.adj
gene6011	DB	1	1	2	2.37461050822674e-08	5.16781394608648e-08	0.0498788563266643	0.081691435658679	2.55291796622575e-08	4.47782147112606e-08
gene6012	NS	1	1	1	5.40761191381023e-09	1.31892973507567e-08	0.853141171637046	0.888809095067039	9.31654688285847e-08	1.53738397406905e-07
gene6013	DB	1	1	3	7.84605691814821e-05	9.76636927729667e-05	1.30880242211686e-05	4.08630389325245e-05	2.22802353823904e-08	3.94166039493859e-08
gene6014	DB	1	1	3	5.19338461124619e-10	1.49773168312796e-09	2.29341065658546e-06	7.89711228670989e-06	4.21204406686739e-14	1.29801049826422e-13
gene6015	DB	1	1	2	5.62966462336334e-09	1.36766829598866e-08	1.51768002392378e-07	5.91325986915067e-07	3.04988778498416e-14	9.4938141166822e-14
gene6016	DB	1	1	2	7.68683522389679e-08	1.53621488361665e-07	0.78856549618167	0.837903215190911	1.06797105895447e-06	1.54247490009673e-06
gene6017	DB	1	1	2	3.65235064343494e-05	4.76574867843411e-05	0.0348514472170124	0.0600682452680204	1.85514755148206e-05	2.32547483733258e-05
gene6018	DZ	1	1	1	0.000468899601661854	0.000527223726394214	0.0110921624470085	0.0213695104560744	6.84811418633386e-05	8.12953160567901e-05
gene6019	DB	1	1	2	6.66133814775094e-16	4.50090415388577e-15	5.22641600424158e-13	3.59158948607632e-12	2.23598578200608e-26	1.20538317089277e-25
gene6020	DB	1	2	1	3.22374493855193e-06	4.91424533315843e-06	0.0346736124341528	0.0598440115114276	1.90099474905271e-06	2.66339019131728e-06
gene6021	DZ	1	1	1	3.87809673263462e-10	1.1490656985584e-09	4.93824935397371e-11	2.80746670806224e-10	8.88643794398166e-19	3.58685688959905e-18
gene6022	DB	1	1	2	0.00565433445176378	0.00583899259250164	1.93998803988134e-09	9.32009869730382e-09	2.87790724400644e-10	6.25802064475441e-10
gene6023	DB	1	1	2	4.92989279066158e-07	8.59240573535788e-07	2.40806984131491e-05	7.22511277594822e-05	3.10522065260436e-10	6.7340106318338e-10
gene6024	DB	1	1	2	0	0	1.55154814685693e-26	3.69370048413945e-25	0	0
gene6025	DB	1	1	2	1.11022302462516e-16	8.13350201190591e-16	4.27256178390439e-05	0.000123826890251635	2.26727331362663e-19	9.48154025562628e-19
gene6026	DB	1	1	2	7.94427642558659e-07	1.33742027366778e-06	0.729568314410979	0.789259165344984	8.90303907267372e-06	1.15044924214811e-05
gene6027	DB	1	1	2	0.000334042609769436	0.000382309138505792	9.26608358564006e-05	0.000255840889190792	5.66149255511699e-07	8.44526206245309e-07
gene6028	DB	1	1	2	0.00204477210251919	0.00216750719758228	0.0293331202089805	0.0513313560603009	0.000643071118392663	0.000702234363519152
gene6029	NS	1	1	1	4.71639394206136e-10	1.36905484530083e-09	0.123971407016351	0.182087272259234	1.43616507373486e-09	2.91903470271313e-09
gene6030	DB	1	1	2	0	0	6.87699792252192e-23	1.16544716911553e-21	0	0
gene6031	DB	1	1	2	7.67230905556193e-05	9.56647014409219e-05	0.0405014609293347	0.0684783736997988	4.25145549438628e-05	5.14003989044736e-05
gene6032	DB	1	1	2	0.00598473672669586	0.00616903669805011	0.496402118101809	0.584273181679867	0.0202578688334504	0.0206029685567764
gene6033	DB	1	1	3	0	0	4.85556801542036e-27	1.2099591450264e-25	0	0
gene6034	DB	1	1	2	4.54663617271978e-05	5.86095542728943e-05	0.154011909814766	0.2192456427493	9.01152289876235e-05	0.000105831155593216
gene6035	DB	1	1	2	6.66133814775094e-16	4.50090415388577e-15	8.12536007669396e-07	2.92637349182688e-06	2.70456446811309e-20	1.17144102571222e-19
gene6036	DB	1	1	2	2.01216820983063e-12	8.50361631201536e-12	0.00704910747801174	0.0141566183069586	4.6646409167608e-13	1.32424156614927e-12
gene6037	DB	1	1	2	0	0	3.73187221213877e-23	6.48940126628218e-22	0	0
gene6038	DZ	1	1	1	0.0109982595324356	0.0112169908540904	3.9172577637678e-17	4.01719805799726e-16	1.86500234839103e-17	7.07780777377998e-17
gene6039	DB	1	1	2	1.15809124403565e-05	1.6191419000848e-05	0.0245483540208345	0.0438406527824638	4.56950545899043e-06	6.10692343333168e-06
gene6040	DE	3	1	1	8.26227974926041e-13	3.67620900968205e-12	2.04826893702071e-18	2.34058617531838e-17	1.17704485912817e-28	6.69250808317365e-28
gene6041	DB	1	1	2	0.000112153915295732	0.000136150428280099	0.931533567458467	0.948127879641211	0.00106215289743544	0.0011414861874642
gene6042	DB	1	1	2	0	0	3.15611243650223e-35	1.51172116045397e-33	0	0
gene6043	DB	1	1	2	4.0371511619286e-06	6.07432937660876e-06	2.37024665238297e-09	1.12989290657994e-08	3.18460111321054e-13	9.17091753264375e-13
gene6044	DZ	1	2	2	7.84546226539895e-06	1.12560434223801e-05	0.000592132539954829	0.00145201354601431	9.37814390905472e-08	1.54595407526144e-07
gene6045	DB	1	1	2	1.56878048862552e-05	2.14864644906765e-05	0.00712029624360308	0.0142780771252397	1.89976117267924e-06	2.6625944956962e-06
gene6046	DE	1	1	1	1.57539126188766e-09	4.17737159267527e-09	5.06790924951401e-32	1.88549795752849e-30	7.45129592861854e-39	5.09926154225392e-38
gene6047	NS	1	1	1	0.000168062295325622	0.000199214455860864	0.0690627008125544	0.109111701323252	0.000143505949306387	0.000165281830470933
gene6048	DB	1	1	2	3.27259808141633e-09	8.25371521164271e-09	0.546938544272327	0.630943382698925	3.78406678089041e-08	6.52284728444802e-08
gene6049	DB	1	1	3	0.000448995179264777	0.000506052611174728	8.82419365931441e-09	3.96098345010415e-08	1.07981962281086e-10	2.45274190303432e-10
gene6050	DE	1	1	1	0	0	3.95395756486348e-13	2.75502670394974e-12	0	0
gene6051	DB	1	1	2	9.58382535554136e-08	1.88287335079398e-07	0.489242894645386	0.576674151187442	8.38149749262657e-07	1.22760856721004e-06
gene6052	DB	1	1	2	2.7645318867453e-07	5.03557720718634e-07	0.797796978271094	0.845322948701664	3.60100496746989e-06	4.88189116077938e-06
gene6053	DB	1	1	2	8.42143021984043e-10	2.341250967323e-09	0.0558495266425392	0.0902870581272577	1.16549268828413e-09	2.39198088924397e-09
gene6054	DB	1	1	2	3.6323350384615e-05	4.74195174733877e-05	0.420517022651788	0.511669556463592	0.000184659373234747	0.00021034813980891
gene6055	DE	1	1	1	2.03290678835177e-06	3.20774246682726e-06	1.92571347035801e-40	1.3631665530437e-38	4.13222966909814e-44	2.9437076894733e-43
gene6056	DB	1	1	2	9.66193782536706e-05	0.000118478698042515	0.868870086206653	0.900620943315669	0.000871842093408167	0.000942277323326849
gene6057	DE	1	1	1	0	0	2.94799751713835e-07	1.116526142973e-06	0	0
gene6058	DB	1	1	2	8.47381740887165e-07	1.41939990098353e-06	3.47749719967379e-11	2.00986272400222e-10	1.15110284503228e-15	3.90535316380757e-15
gene6059	DB	1	1	2	6.41261557410289e-07	1.09805061200392e-06	0.292744903277388	0.379586072510265	3.09528011350227e-06	4.22347619103159e-06
gene6060	DB	1	1	2	8.20660324474254e-07	1.37781376616874e-06	0.0670269706196597	0.106336520822423	9.74482867188884e-07	1.4143437840187e-06
gene6061	DB	1	1	2	1.11022302462516e-16	8.13350201190591e-16	0.0530782696996944	0.0862778051875342	2.39679523286084e-16	8.51437027659268e-16
gene6062	DB	1	1	2	1.35949428017312e-05	1.8810021171541e-05	0.112052410525735	0.166692808591288	2.19279598513343e-05	2.72354725680289e-05
gene6063	DB	1	1	2	0.000288882132526869	0.000333005340088609	0.302389564147692	0.390005502034407	0.000903733257100397	0.000975295569513447
gene6064	DB	1	1	2	0	0	1.97960405738322e-05	6.02085659886249e-05	0	0
gene6065	DE	1	1	1	1.79944947831245e-12	7.66130698589656e-12	1.40178796009872e-19	1.74384166295951e-18	1.80241192150531e-29	1.0463929878115e-28
gene6066	DB	1	1	2	3.71589714553977e-09	9.29846017025904e-09	0.538699219452547	0.623187926249463	4.2095307118466e-08	7.2158229472408e-08
gene6067	DB	1	1	2	0	0	1.235722374629e-22	2.0678960825643e-21	0	0
gene6068	NS	1	1	1	1.72844964696495e-06	2.75559927774404e-06	0.299819246339352	0.387502690494179	8.01838436031089e-06	1.04134861822219e-05
gene6069	DB	1	1	2	6.47193409974989e-12	2.53925810681702e-11	9.79239934650582e-14	7.21265215218233e-13	3.59455483664569e-23	1.76203668463024e-22
gene6070	DB	1	1	2	6.23670218802275e-08	1.26697860599751e-07	2.26897192341653e-05	6.83082665239322e-05	4.00241680314095e-11	9.46197825801644e-11
gene6071	DB	1	1	2	8.26489499061722e-08	1.64271204782454e-07	5.25286338698508e-39	3.30847671121997e-37	4.57807549596118e-44	3.25841672310405e-43
gene6072	DE	1	1	1	1.82585271346625e-08	4.06083450312204e-08	1.93707442002861e-39	1.29122152381741e-37	3.8182818029538e-45	2.74943784191092e-44
gene6073	DB	1	1	2	6.7678239209501e-05	8.49828776763472e-05	2.17674575549955e-11	1.28595194226299e-10	5.17843795722252e-14	1.58604531614778e-13
gene6074	DB	1	1	2	5.18867172893955e-06	7.66845997256908e-06	0.497304858921828	0.585077447641669	3.57832456568477e-05	4.35716842092514e-05
gene6075	DB	1	1	2	1.45536949158753e-09	3.88357436047374e-09	0.00456744212109125	0.00952423606011703	1.77728009166641e-10	3.9506087061215e-10
gene6076	DB	1	1	2	9.45491202331006e-07	1.57025734246378e-06	0.028718927542726	0.0503888355811067	5.00215140881268e-07	7.50651121187421e-07
gene6077	DE	1	1	1	2.87547763377916e-14	1.55852446275293e-13	5.55616269470761e-05	0.000158106529331079	6.70666464253102e-17	2.47592603323711e-16
gene6078	DB	1	1	2	3.24337368073913e-08	6.90630541546793e-08	0.00036774001744674	0.000927349432394853	3.11922086074664e-10	6.76070628175918e-10
gene6079	DB	1	1	2	3.54938012911976e-05	4.63895458796897e-05	0.424945023789416	0.515802009907669	0.000182532643182889	0.00020822203699745
gene6080	DB	1	1	2	0	0	1.13467559315404e-36	6.17433338070693e-35	0	0
gene6081	DB	1	1	2	6.31780483484334e-09	1.51733529506895e-08	0.143034683896141	0.206127175681273	1.97220977093913e-08	3.50459310695537e-08
gene6082	DB	1	1	2	3.96990329498692e-10	1.17496212948189e-09	0.000800847365190479	0.00192256244722648	9.46694559659819e-12	2.3891345354191e-11
gene6083	DB	1	1	2	0.00450121538477244	0.00467112765315599	0.557880308176348	0.640483922073069	0.0175453780632895	0.0178692583712688
gene6084	DB	1	1	2	2.57635255351829e-08	5.58407489248072e-08	0.576541582094743	0.657694825324565	2.82592681700952e-07	4.37958437351339e-07
gene6085	DB	1	1	2	0.00875123556222956	0.00895496092323312	0.00271590975138955	0.005935672705291	0.000276825325663747	0.000310342293345008
gene6086	NS	1	1	1	0.0398230740914433	0.0401341134708423	0.0966902247772318	0.146482028028992	0.0252575670486716	0.0256226903866818
gene6087	DE	2	1	1	6.77236045021345e-15	3.99254853365568e-14	1.17171426624918e-30	3.87295141145751e-29	8.13722493489055e-43	5.75068899992265e-42
gene6088	DB	1	1	2	5.10477978254986e-05	6.52993896072896e-05	0.000458678647904285	0.00113943183372248	4.3480577877985e-07	6.58105124551804e-07
gene6089	DB	1	1	2	4.36805147607799e-10	1.28424887205527e-09	0.0325597716225598	0.0565448574053095	3.69440847739015e-10	7.93884126119476e-10
gene6090	DB	1	1	2	1.27203841959744e-06	2.07468039893569e-06	3.92563999418703e-06	1.31440746393897e-05	1.34940460231405e-10	3.03236989284056e-10
gene6091	DE	1	1	1	3.34151228909008e-08	7.08886192328841e-08	0.0213930247153052	0.0386020312875539	1.57688508330251e-08	2.83405890336012e-08
gene6092	DE	1	1	1	0	0	2.75189540434217e-05	8.21358632064666e-05	0	0
gene6093	DB	1	1	2	2.20063745004495e-09	5.69007744032308e-09	0.00044652378306973	0.00111199991929476	2.81511109556754e-11	6.76160793487591e-11
gene6094	NS	1	1	1	1.82826038752637e-08	4.06505922740716e-08	0.081721404220984	0.126536878119174	3.18564092652503e-08	5.53302809643948e-08
gene6095	DZ	1	1	1	4.24007404632443e-05	5.48699326602967e-05	3.14683048934617e-05	9.29866903741411e-05	2.86001120262697e-08	4.99020493370028e-08
gene6096	DE	1	1	1	0	0	6.6168355652162e-11	3.71425036394136e-10	0	0
gene6097	DB	1	1	2	1.14858511590654e-09	3.12009539125716e-09	0.287367139966545	0.37392999871417	7.53596899180219e-09	1.40958035853209e-08
gene6098	DB	1	1	3	0.000299679533510622	0.000344855619690013	0.0814977058214961	0.126288289203051	0.000283796964871254	0.000317801752375424
gene6099	NS	1	1	1	1.13734918484321e-05	1.59286099522794e-05	0.128302007934176	0.187397921726469	2.10679405879751e-05	2.62215977934738e-05
gene6100	DB	1	1	2	8.80295836225287e-13	3.9037509366975e-12	0.0398083701287814	0.0674776759186528	1.12075666675813e-12	3.07477823527607e-12
gene6101	DB	1	1	2	1.05806585715129e-10	3.4255470891179e-10	0.157864159815262	0.223773775361028	4.31196855004574e-10	9.20131992541102e-10
gene6102	DE	1	1	1	2.32496244478853e-10	7.1317866404556e-10	0.00517758841230861	0.0106961595325559	3.42419113462711e-11	8.16498631207657e-11
gene6103	DE	1	1	1	0	0	6.15713762006399e-55	1.005121302508e-52	0	0
gene6104	DB	1	1	2	1.33226762955019e-15	8.66515531414756e-15	8.87735062205289e-09	3.98037710906956e-08	6.36194292126059e-22	2.95904321919097e-21
gene6105	DB	1	1	2	0.000436286851323908	0.000492353619775887	0.419556696854043	0.510889635886054	0.00175830754756638	0.00186681624160996
gene6106	DB	1	1	2	4.69523087076595e-10	1.36340642345291e-09	0.000383155969937592	0.000964703998593263	5.45932974821919e-12	1.40342667049337e-11
gene6107	NS	1	1	2	0.0494120259537922	0.04976034839254	0.0290897782517188	0.0509724285291343	0.0108449681053158	0.0111258970046841
gene6108	DZ	1	1	1	0.00255594226788303	0.00269117374875812	5.06336907174916e-10	2.58302864827305e-09	3.6719624139268e-11	8.72200098319904e-11
gene6109	DB	1	1	2	0.00290345025762784	0.00304864182452063	7.12277828857033e-12	4.39622712424954e-11	6.72318649722748e-13	1.88324551743067e-12
gene6110	DB	1	1	2	5.920017708827e-06	8.6613280304711e-06	5.03939278251729e-07	1.85333806286693e-06	8.2154870267683e-11	1.88916056953568e-10
gene6111	DE	1	1	1	0	0	1.49982964006911e-07	5.85226209312821e-07	0	0
gene6112	DZ	1	1	1	2.60363446495937e-05	3.46689009981274e-05	0.000212861574966216	0.000555704875376881	1.10903076121827e-07	1.81214176669652e-07
gene6113	DB	1	1	2	1.36609178080782e-07	2.61828803221432e-07	0.080360737277136	0.124816609219381	2.12176157559049e-07	3.33938473435449e-07
gene6114	DE	1	1	1	1.39220234751658e-06	2.25666021921673e-06	0.000138601572415602	0.000373123680618426	4.50922521889367e-09	8.64871775381188e-09
gene6115	DB	1	1	2	0.00140093957147225	0.0015029524704007	2.42139229914368e-26	5.6799756600734e-25	2.257643377376e-27	1.24904197918451e-26
gene6116	DB	1	1	2	0.000506542783533792	0.000567475461177753	0.00646276320612297	0.013087504528045	4.46187592464288e-05	5.38386235251026e-05
gene6117	DB	1	1	2	1.05871122979551e-09	2.89859337384122e-09	0.977598150591639	0.983994917148927	2.24478534331771e-08	3.96955852045571e-08
gene6118	DB	1	1	3	0.000575866280025483	0.000640741340779397	2.09084377465729e-05	6.32551412764132e-05	2.31598243921608e-07	3.63006651914747e-07
gene6119	DB	1	1	3	1.28343702332501e-09	3.45823381158641e-09	0.622681869881962	0.698378053447254	1.75398036810063e-08	3.13630821296492e-08
gene6120	DE	1	1	1	5.55111512312578e-16	3.78915708063193e-15	1.32003558553179e-39	8.87307953669644e-38	9.20725502274721e-53	6.83284231743763e-52
gene6121	DB	1	1	2	0.00112024630732055	0.00120944270695876	0.544390620057752	0.628548003730075	0.00512415285969553	0.00531757982586123
gene6122	DB	1	1	3	0	0	6.08573258346589e-20	7.88975282579314e-19	0	0
gene6123	DE	1	1	1	0	0	2.36910838992403e-08	1.01015447819842e-07	0	0
gene6124	DB	1	1	2	1.36301357978041e-08	3.09424195182841e-08	0.0207425870273305	0.0375129897426219	6.49885546248743e-09	1.22388991760592e-08
gene6125	DE	1	1	1	6.33629440538463e-06	9.22985346742117e-06	0.0482927408378409	0.0795497598768306	4.89585765971648e-06	6.52672242588433e-06
gene6126	DB	1	2	1	0	0	1.21046983151985e-06	4.29190965528693e-06	0	0
gene6127	DE	1	1	1	0	0	0.307500943253707	0.395132537363278	0	0
gene6128	DB	1	1	2	6.84986001253662e-09	1.63481145883929e-08	0.191805471111964	0.265349699658353	2.81822903280043e-08	4.92159621532491e-08
gene6129	DB	1	1	2	6.23590060910839e-06	9.08888458028021e-06	0.7897257743337	0.838913209680647	6.51100825821579e-05	7.75120030739975e-05
gene6130	DB	1	2	1	0	0	3.55706041302653e-32	1.34211916244336e-30	0	0
gene6131	NS	1	1	1	1.65553670772312e-08	3.70262612853926e-08	0.199293037571753	0.274290784914831	6.773451771384e-08	1.13458153624523e-07
gene6132	DZ	1	1	1	2.22044604925031e-16	1.5761817563445e-15	1.4391972709488e-07	5.62390765526109e-07	1.68723375867741e-21	7.70866366043361e-21
gene6133	DB	1	1	2	4.8369704779283e-06	7.17252341490759e-06	0.312078532867478	0.400050670578038	2.17426299548257e-05	2.70178688472515e-05
gene6134	DB	1	1	3	3.52672743291205e-05	4.61311632820412e-05	0.0896924112768383	0.137179655411746	4.32218189880823e-05	5.2192385193156e-05
gene6135	DB	1	1	2	3.07975867031018e-13	1.45443148538852e-12	0.00700830175488986	0.0140817396979061	7.50458811221639e-14	2.26639127586754e-13
gene6136	DB	1	1	2	2.77555756156289e-15	1.7239487960018e-14	6.83828677988942e-36	3.46199088305921e-34	2.19197756270191e-48	1.6073162696256e-47
gene6137	NS	1	1	1	4.05105171187303e-05	5.25257920502176e-05	0.116117488019745	0.171908899994436	6.24081742772885e-05	7.44394504574785e-05
gene6138	DZ	1	1	1	1.28125099196907e-06	2.08842867476622e-06	0.00261178809582779	0.00572218377938276	6.8651813012302e-08	1.14922474178367e-07
gene6139	NS	1	1	1	2.4436551856466e-06	3.80928322002587e-06	0.483535275623039	0.571567706473871	1.7308745392135e-05	2.17651623918705e-05
gene6140	DB	1	1	2	3.87907392196407e-06	5.8518935273831e-06	0.104912779260345	0.15718249134735	6.39525877728109e-06	8.41204705988963e-06
gene6141	DB	1	1	2	1.52698228541581e-05	2.09750313930743e-05	0.0761642102762025	0.118945239749969	1.70550137228565e-05	2.14629714932911e-05
gene6142	NS	1	2	2	6.09290395914286e-13	2.76950179961039e-12	0.828643248272644	0.870429066701625	1.48004061659964e-11	3.66914314620302e-11
gene6143	DB	1	1	2	0.000220568853643188	0.000257899858103699	0.0104749691574178	0.0202879608450811	3.2295652946227e-05	3.95174707203757e-05
gene6144	DB	1	1	3	7.85855869993579e-05	9.78040908517211e-05	0.0283695127328949	0.0498851906683725	3.124276984491e-05	3.82994420409562e-05
gene6145	DB	1	1	2	0.000264977989263837	0.000306865071527316	0.0117480239502295	0.0224760687820822	4.25851936256112e-05	5.14702445996207e-05
gene6146	DB	1	2	1	4.63761251623396e-11	1.58754386520632e-10	3.00080005651652e-24	5.74244010815207e-23	1.09881443402292e-32	6.89452193896736e-32
gene6147	NS	1	1	1	0.0100478549317491	0.0102581469441032	0.23690710020976	0.317476946654025	0.0167592240138236	0.0170794639631323
gene6148	NS	1	1	1	0.00447094165508	0.00464091517330219	0.384770108298076	0.477466796799668	0.0126703535449485	0.0129636562680123
gene6149	DB	1	1	2	4.32866482658056e-08	8.99930317376417e-08	8.13888780932332e-06	2.60516060771418e-05	1.04544018901888e-11	2.63169336442764e-11
gene6150	DB	1	1	2	0	0	0.0950411030213081	0.144311652062916	0	0
gene6151	DB	1	1	2	1.39261461362672e-07	2.66614940382796e-07	0.0359659130402655	0.0617628463737835	1.00734765081304e-07	1.65546039574862e-07
gene6152	DZ	1	1	1	0.000774619002499533	0.000851814710652407	1.86509816309043e-23	3.3301161175358e-22	8.74057626636662e-25	4.49098330962961e-24
gene6153	DB	1	1	2	3.40213412997059e-11	1.1916406759967e-10	8.76115399631207e-05	0.000242409100022484	1.02673767405443e-13	3.07636756270989e-13
gene6154	DE	1	1	1	1.98231497883228e-09	5.16732480634025e-09	2.20534356472124e-11	1.30188510510739e-10	1.99246360530486e-18	7.94205722094612e-18
gene6155	DB	1	1	2	1.99203700201878e-08	4.39379542766755e-08	0.205257354109091	0.281573242242946	8.30640776952762e-08	1.37722823121701e-07
gene6156	DE	1	1	1	7.7715611723761e-16	5.17672684254861e-15	3.83012424686363e-07	1.4329824064856e-06	1.50515246959097e-20	6.61605481138887e-20
gene6157	DB	1	1	2	0	0	0.000734337210888335	0.00177033253462803	0	0
gene6158	DB	1	1	3	4.44185959125321e-08	9.21547633040084e-08	2.54056568363251e-08	1.08095664379662e-07	3.996852128247e-14	1.23454891992185e-13
gene6159	DB	1	1	2	1.40833789075145e-10	4.45766177803431e-10	0.807886485225529	0.853895876759911	2.71892038831176e-09	5.35088883308586e-09
gene6160	DB	1	1	2	7.36555929548022e-06	1.06074661321047e-05	0.401216895236998	0.493403760616546	4.05804739295988e-05	4.91586601206527e-05
gene6161	DB	1	1	2	3.09842151935413e-11	1.09099349273033e-10	0.624152816938534	0.699439392363594	4.96407973387796e-10	1.05282709096033e-09
gene6162	DB	1	1	2	1.43691083476227e-08	3.24450654194134e-08	5.41668289443686e-05	0.000154687777481615	2.24794088708306e-11	5.45285842833975e-11
gene6163	DZ	1	1	1	0.000473755624099681	0.000532384463098391	0.00223309661153788	0.00495290851843485	1.56143628316501e-05	1.97369098835836e-05
gene6164	DB	1	1	2	1.70863323489812e-13	8.36028494139751e-13	3.14221018969914e-11	1.82531149654346e-10	2.93041364948953e-22	1.38471997613209e-21
gene6165	DB	1	1	2	4.56536697335252e-10	1.33441489904349e-09	0.0419040682964327	0.0704922486441987	4.91272257601181e-10	1.0422111007185e-09
gene6166	DE	3	1	1	1.0902390101819e-13	5.49584882259309e-13	0.806683858561525	0.852850143356283	2.73183809622228e-12	7.23905424636576e-12
gene6167	NS	1	1	1	3.42506010553301e-07	6.13260538143779e-07	0.0650450661578665	0.103479611017656	4.14814669488059e-07	6.29819198311724e-07
gene6168	DZ	1	1	1	1.65889524339491e-12	7.09687804660924e-12	8.84469718571206e-14	6.54474863908518e-13	8.5365997988093e-24	4.24706457652204e-23
gene6169	DB	1	1	2	5.21548693122043e-10	1.50356379999147e-09	0.230787416050665	0.310263620334331	2.86960368962381e-09	5.63634409943296e-09
gene6170	DB	1	1	2	1.31991828578037e-09	3.54936009621613e-09	0.528309154448305	0.613790112771531	1.53995627636322e-08	2.77157485059746e-08
gene6171	DB	1	1	2	4.38942437952505e-10	1.28816562862071e-09	0.86514128897475	0.897455352491875	8.61703999310452e-09	1.60130824494393e-08
gene6172	DB	1	1	2	1.11022302462516e-16	8.13350201190591e-16	3.99302180193638e-06	1.33529186428466e-05	2.2240095406705e-20	9.68012857745593e-20
gene6173	DB	1	1	2	4.5462947850794e-09	1.11977704065995e-08	2.37142619234613e-12	1.5272977546358e-11	5.06462975730395e-19	2.07142321362125e-18
gene6174	DB	1	1	2	7.19585502295672e-11	2.38767483134192e-10	2.9507197660846e-16	2.80651693328308e-15	1.27640281961977e-24	6.51641516079017e-24
gene6175	DB	1	1	2	0.000155802667783589	0.000185424180640986	0.014824256717557	0.0276472906233944	3.22853586784301e-05	3.95109177646384e-05
gene6176	DB	1	1	2	2.99760216648792e-15	1.85466491352694e-14	2.20674346116635e-09	1.05383528035042e-08	3.59672169804265e-22	1.69257491672596e-21
gene6177	DB	1	1	2	0.000400443496630043	0.00045427509543964	6.20007258710512e-05	0.000175183259004782	4.59594680351574e-07	6.93073976024994e-07
gene6178	DB	1	1	2	4.32986979603811e-15	2.62217701501172e-14	1.15958195120589e-06	4.12061129617767e-06	2.3969831150797e-19	1.00082802299779e-18
gene6179	DB	1	1	2	0.00167876902030972	0.00178901720560514	8.35348383968345e-10	4.16320979648772e-09	3.96766993769384e-11	9.3881572024699e-11
gene6180	DZ	1	1	1	0.000295182151258677	0.00033987582182922	4.2068932062884e-19	5.02252817270162e-18	6.3878566333021e-21	2.85013123627534e-20
gene6181	DZ	1	1	1	1.77798886724645e-11	6.50979905627991e-11	5.75482501393944e-39	3.59631603800794e-37	1.16444148264595e-47	8.48409094824009e-47
gene6182	DE	1	1	1	0	0	0.00433045929165259	0.00907026548152109	0	0
gene6183	NS	1	1	1	0.00012180997380562	0.000146891738083352	0.0286122535844011	0.0502678270199044	4.72843836838894e-05	5.69348388728349e-05
gene6184	DB	1	1	2	0.000584561599665134	0.00064987392958881	0.000181275310107361	0.000479821709314621	1.80780499447631e-06	2.53949779733284e-06
gene6185	DB	1	1	2	0	0	1.77172168085972e-23	3.17757886215178e-22	0	0
gene6186	DB	1	1	2	2.4935609133081e-12	1.04060966648225e-11	1.03741680972667e-07	4.12440211779503e-07	1.13301118523241e-17	4.34520109389228e-17
gene6187	DB	1	1	2	1.33226772836004e-07	2.55897762950307e-07	0.225114740706716	0.303965700694299	5.49511530937901e-07	8.21238977676669e-07
gene6188	DZ	1	1	1	2.56589416380848e-10	7.82284806039171e-10	0.000159190425701983	0.000424737896994718	1.30010383862717e-12	3.53769752007395e-12
gene6189	DB	1	1	2	1.57087676200263e-11	5.79392074505349e-11	5.25482537353901e-23	8.94326556658267e-22	6.37072603583582e-32	3.93558365148159e-31
gene6190	DB	1	1	2	4.63683202944765e-10	1.35184607272526e-09	0.0408654235884995	0.0690062324856253	4.86776359906657e-10	1.03376981132287e-09
gene6191	DB	1	1	2	0	0	2.63435076473508e-07	1.00152907638384e-06	0	0
gene6192	DB	1	1	2	1.65008027797064e-07	3.12145713496457e-07	6.21870357071281e-07	2.26312146779489e-06	3.17156126814699e-12	8.36271923044691e-12
gene6193	DB	1	1	2	2.30022445535383e-10	7.06674179832205e-10	0.327654603502836	0.417741340997639	1.8320914305162e-09	3.68537376015328e-09
gene6194	DB	1	1	2	0	0	1.12248439428615e-11	6.83314510646494e-11	0	0
gene6195	DB	1	1	2	6.82423006992394e-11	2.27474335664131e-10	0.30923489489033	0.396850621567103	5.39846188071054e-10	1.14222943786523e-09
gene6196	NS	1	1	1	0.0357873230567557	0.036107779600712	0.498608030925578	0.58630126283341	0.0896848963141406	0.0901695576867067
gene6197	DB	1	1	2	7.59964424723591e-10	2.13099032519759e-09	0.412793201172573	0.504496992540781	7.17844489275461e-09	1.34522274870079e-08
gene6198	DB	1	1	2	1.10419483556612e-08	2.54203127612344e-08	0.52736835323243	0.612971217221327	1.16238826351676e-07	1.8927551614358e-07
gene6199	NS	1	1	1	0.00308214350788305	0.00323372433613959	0.709071263250947	0.77136692978979	0.0155734289421269	0.0158872011651384
gene6200	NS	1	2	2	1.22408825409259e-07	2.36654364221798e-07	0.689716347913841	0.755718070466043	1.45952750546018e-06	2.07319247934684e-06
gene6201	DB	1	1	3	6.80947409570365e-10	1.92222275108078e-09	0.325947735400585	0.415896623938312	5.15565348632227e-09	9.83434141406251e-09
gene6202	DB	1	1	3	1.47487466684026e-10	4.65076757379666e-10	4.41446353025814e-05	0.000127523632280733	2.19187487461002e-13	6.392635434517e-13
gene6203	DB	1	1	2	4.58139031261906e-05	5.90290264148051e-05	0.227929534481782	0.307040812785412	0.000130212258501515	0.000150599691775643
gene6204	NS	1	1	1	0.00015175281451163	0.000180873438035316	0.454409567754971	0.544379531596827	0.000729713785309858	0.000793167157945498
gene6205	DE	1	1	1	1.6824365012269e-08	3.7606851103144e-08	6.96520726539974e-07	2.51874741934596e-06	3.87620552334161e-13	1.10788296487077e-12
gene6206	DE	1	1	1	0	0	0.0212532352392898	0.0383671019361496	0	0
