geneType	pval_M_zinb	pval_M_kde	pval_S0_zinb	pval_S0_kde	pval_S1_zinb	pval_S1_kde	deseq2_pval	mast_pval_glm	mast_pval_glmer
meanDE	0.268	0.176	0.276	0.204	0.299	0.192	0.194016910830457	0.0012390743242235	0.110427812031419
varDE	0.662	0.795	0.701	0.782	0.687	0.793	0.631612152026322	1.2636283337836e-07	0.189845681928469
EE	0.181	0.118	0.161	0.142	0.147	0.11	0.138229394356201	0.0106083936091666	0.645733722436922
EE	0.663	0.808	0.652	0.786	0.655	0.789	0.768169379635372	0.0469854887523082	0.758249121103478
EE	0.161	0.502	0.165	0.596	0.133	0.61	0.190298647269761	2.82990902608986e-08	0.0994778677017753
EE	0.712	0.764	0.695	0.753	0.684	0.753	0.611572648681908	0.261705637209038	0.379701277447693
meanDE	0.178	0.165	0.05	0.04	0.06	0.048	0.162149299180905	3.14053475223407e-06	0.253562867362491
EE	0.496	0.577	0.425	0.466	0.452	0.482	0.102759905849384	0.00504162623638696	0.125295166549757
meanDE	0.616	0.134	0.701	0.14	0.608	0.128	0.132100760703833	0.00108654024670748	0.0878262890824942
EE	0.504	0.346	0.536	0.41	0.517	0.378	0.0695378258972081	0.00406793494412786	0.0989472546476644
varDE	0.133	0.127	0.15	0.121	0.124	0.118	0.505372100489432	2.79874594498395e-05	0.000347515602732213
varDE	0.313	0.121	0.288	0.144	0.295	0.14	0.571343863945733	0.0019611876471417	0.311385761211647
EE	0.773	0.709	0.792	0.781	0.761	0.693	0.30074336793566	0.0015948890165537	0.283796415402396
EE	0.209	0.252	0.212	0.275	0.254	0.325	0.348288004026477	0.000554261142252199	0.493340493367683
EE	0.286	0.17	0.281	0.202	0.267	0.193	0.137659012482249	1.20124741216764e-20	0.2947948884759
meanDE	0.352	0.238	0.286	0.206	0.338	0.233	0.201142100662419	2.56945167570755e-17	0.0978733056702118
varDE	0.182	0.105	0.176	0.093	0.11	0.083	0.925333862122003	0.000129382756225405	0.740338543214678
EE	0.471	0.223	0.486	0.238	0.483	0.227	0.870704744119797	0.0737031344619838	0.112531190922914
EE	0.932	0.829	0.98	0.831	0.941	0.839	0.248067246242344	0.00177869687042031	0.22356082457716
EE	0.277	0.863	0.272	0.864	0.301	0.864	0.770127501974688	0.384942189169596	0.732382815820222
EE	0.154	0.261	0.152	0.282	0.194	0.279	0.538774838945917	0.695674888094071	0.957391646793993
EE	0.836	0.954	0.842	0.963	0.794	0.941	0.930971673096933	1.5882719924414e-06	0.668297373462064
EE	0.342	0.663	0.327	0.637	0.306	0.636	0.812090076124713	0.141032882172897	0.68579764902188
EE	0.27	0.257	0.278	0.238	0.302	0.287	0.129610905409383	4.04592631257572e-10	0.0606679150010584
meanDE	0.758	0.718	0.777	0.744	0.768	0.693	0.173285629358951	1.70162606054995e-06	0.144500366694513
EE	0.686	0.618	0.729	0.64	0.677	0.585	0.476146210194947	0.000368028095508598	0.646562782135435
EE	0.821	0.755	0.856	0.743	0.812	0.692	0.792211685261136	0.270318985892966	0.810002331975517
EE	0.462	0.365	0.491	0.391	0.424	0.327	0.379978401256721	0.00697106419824498	0.453598960919348
varDE	0.269	0.919	0.297	0.961	0.339	0.956	0.358401832105283	2.72298195450421e-08	0.0116207288133064
EE	0.774	0.763	0.741	0.765	0.76	0.78	0.485241926681963	0.221749657695721	0.744644990166029
EE	0.971	0.776	0.98	0.799	0.975	0.795	0.849657457065611	0.162634615349951	0.915794839117336
EE	0.06	0.148	0.064	0.118	0.087	0.152	0.0714576981824862	7.36474335593443e-11	0.0272268897362142
EE	0.895	0.603	0.88	0.579	0.89	0.584	0.72947129939106	0.682045349371112	0.543769451394963
EE	0.088	0.069	0.067	0.063	0.093	0.081	0.833229486095016	0.396755389732322	0.75036282877585
EE	0.902	0.499	0.915	0.54	0.934	0.528	0.225071366626724	0.00569668445144061	0.357820089569717
EE	0.328	0.437	0.282	0.441	0.354	0.455	0.358438329198135	0.179316254266702	0.44669165917814
EE	0.447	0.361	0.449	0.345	0.499	0.415	0.0531224687346264	2.25821431041157e-08	0.023091752473756
EE	0.453	0.762	0.43	0.771	0.452	0.778	0.378092890265866	0.0220467658426861	0.447549884222112
meanDE	0.045	0.266	0.046	0.245	0.032	0.23	0.00176464258422029	2.02833397661968e-11	0.000259863198911767
meanDE	0.741	0.653	0.719	0.573	0.698	0.578	0.377856981492786	0.0303195249313707	1
meanDE	0.104	0.016	0.118	0.012	0.098	0.021	0.0260195227198518	1.1656457017776e-19	0.0144313331439381
EE	0.464	0.404	0.371	0.387	0.345	0.335	0.704208932966842	0.368396280464144	0.670846952074209
EE	0.725	0.205	0.784	0.233	0.682	0.155	0.858959586545509	0.42112385348179	0.990526412805657
EE	0.726	0.933	0.787	0.963	0.754	0.95	0.944524316797511	0.823532390313195	0.862619980472484
EE	0.102	0.32	0.058	0.325	0.066	0.304	0.0565114557229641	0.000968193424900646	0.100487815982869
EE	0.961	0.532	0.965	0.553	0.962	0.518	0.770524798858266	0.278089903171731	0.876354241106042
meanDE	0.847	0.954	0.82	0.931	0.844	0.961	0.226280391018638	0.000885267304472868	0.305535100156166
EE	0.363	0.28	0.406	0.287	0.418	0.294	0.886264534118691	0.737890970094037	0.83066986680668
EE	0.067	0.04	0.083	0.061	0.061	0.043	0.0974641804009491	6.63030639278835e-14	0.0509748809927479
EE	0.552	0.039	0.59	0.047	0.578	0.046	0.669237080932491	0.114368899332662	0.405093838330407
varDE	0.001	0.003	0.001	0.002	0.001	0.001	0.93263205481638	3.40366476310905e-11	1.1663127039508e-05
EE	0.17	0.302	0.179	0.296	0.193	0.256	0.587809425305479	0.473391262728358	0.701515597259494
EE	NA	0.506	NA	0.485	NA	0.442	0.0693292876918879	5.16639132004915e-16	0.0343816463795952
varDE	0.039	0.041	0.03	0.026	0.048	0.044	0.0075863647537369	7.27181690647009e-86	0.0839907092459394
EE	0.129	0.11	0.134	0.113	0.153	0.125	0.141862812801618	1.00337164068502e-06	0.106159945059779
EE	0.063	0.638	0.05	0.605	0.065	0.609	0.35756032784242	0.139366931844553	0.338444923999261
EE	0.217	0.391	0.217	0.38	0.27	0.402	0.0248219709583256	7.82958247946598e-05	0.00518159084878227
EE	0.404	0.121	0.388	0.099	0.393	0.103	0.871049882207734	0.993544925509638	0.880105350927229
varDE	0.241	0.089	0.234	0.094	0.254	0.058	0.498662606071582	5.55847757589007e-10	0.018783257095776
EE	0.725	0.752	0.722	0.762	0.721	0.746	0.449339562642159	0.583864217668579	0.692503687520334
EE	0.434	0.119	0.417	0.124	0.443	0.136	0.622567650581378	0.415663350060859	0.903573909684414
varDE	0.003	0.006	0.001	0.002	0.004	0.007	0.9282269556033	0.000375492297152226	0.00243963143827063
EE	0.782	0.296	0.772	0.345	0.791	0.317	0.868530941109771	0.780194094362692	0.631789680151273
EE	0.41	0.884	0.456	0.893	0.314	0.899	0.706564468549386	0.407652709840141	0.971728341159614
meanDE	0.916	0.786	0.905	0.816	0.903	0.803	0.685772442411766	0.549923860287411	0.740434705807924
varDE	0.002	0.001	0.002	0.001	0.002	0.002	0.386680684330264	3.76611747804947e-13	8.61636764694665e-06
EE	0.992	0.81	0.995	0.861	0.988	0.834	0.714071461884758	0.363038382962065	0.478563325285765
EE	0.897	0.738	0.866	0.704	0.9	0.731	0.305485740038671	0.00276480032854135	0.135624383715368
EE	0.979	0.566	0.979	0.513	0.984	0.511	0.371895989715306	0.0145854472663694	0.362368131840335
EE	0.059	0.257	0.041	0.269	0.031	0.281	0.0368307679733325	0.000108420608220851	0.0121706002292697
meanDE	0.018	0.01	0.021	0.014	0.024	0.012	0.0572488659061978	2.74365896249523e-14	0.00525031504408435
EE	0.559	0.876	0.553	0.865	0.535	0.867	0.784682437812288	0.604640918837691	0.450148629764117
EE	0.399	0.276	0.401	0.283	0.368	0.342	0.328369842836912	0.000283367608432398	0.293722276713622
EE	0.482	0.889	0.51	0.887	0.49	0.88	0.559480256826731	0.333950543044242	0.700064080178975
EE	0.386	0.567	0.407	0.513	0.39	0.548	0.514795138271826	0.289640684058315	0.833917232792317
EE	0.064	0.731	0.041	0.754	0.053	0.634	0.310966689226927	0.0418962234394824	0.397584064215395
EE	0.733	0.448	0.717	0.449	0.745	0.463	0.545134011629268	0.140681623176832	0.824161636022948
EE	0.743	0.582	0.731	0.581	0.734	0.62	0.402012008459068	0.430540078147165	0.611622095207514
meanDE	0.642	0.925	0.693	0.934	0.593	0.923	0.813927934726225	0.611006605140798	0.82548458901687
EE	0.41	0.56	0.381	0.563	0.448	0.567	0.326594465541919	0.0115852344270587	0.390874707986115
EE	0.627	0.478	0.654	0.444	0.636	0.461	0.516144551131699	0.510320604488228	0.890144210013485
EE	0.191	0.046	0.143	0.033	0.137	0.023	0.838138424999799	0.616205643096416	0.626783554621005
EE	0.7	0.893	0.768	0.89	0.65	0.864	0.358715915747592	0.0440363469920111	0.26125351947654
meanDE	0.008	0.016	0.012	0.019	0.008	0.013	0.0628118149982684	7.17706474474657e-12	0.0346018206844581
EE	0.825	0.879	0.872	0.891	0.801	0.829	0.939883280396227	0.472369951395075	0.71328038873701
EE	0.451	0.399	0.444	0.356	0.379	0.289	0.262873788420826	1.92897576077866e-06	0.149149535919926
EE	0.282	0.443	0.317	0.46	0.247	0.37	0.218544838707259	1.81861567907793e-08	0.20425765574426
EE	0.504	0.484	0.495	0.495	0.535	0.484	0.788010866708993	0.7281769874941	0.546839601554798
EE	0.963	0.772	0.939	0.745	0.956	0.804	0.895525953584657	0.885917733887762	0.95144854459945
EE	0.646	0.456	0.631	0.374	0.614	0.304	0.696011563758481	9.8883060293276e-15	0.514924459286757
meanDE	0.25	0.764	0.228	0.655	0.191	0.388	0.130714538272167	1.93394269407179e-05	0.109072651432051
varDE	0.066	0.038	0.042	0.023	0.038	0.022	0.210685771150058	7.56833698905737e-08	0.000845787081091205
EE	0.066	0.103	0.071	0.103	0.059	0.114	0.678203510181215	0.48329826209839	0.77046400964829
meanDE	0.227	0.359	0.228	0.339	0.267	0.359	0.00696226832807863	0.000104249175744604	0.00992561393272324
EE	0.309	0.411	0.393	0.434	0.307	0.263	0.316749012441483	3.29083331882267e-10	0.431748008141842
varDE	0.304	0.252	0.286	0.197	0.274	0.172	0.640156696201676	1.60918355246564e-07	0.00119084806088625
EE	0.975	0.612	0.953	0.581	0.973	0.621	0.53182582886548	0.161629450247008	0.773465781480624
EE	0.102	0.161	0.104	0.178	0.11	0.145	0.11816824065645	5.77028747089571e-06	0.0480180845215719
varDE	0.002	0.039	0.001	0.063	0.001	0.066	0.67189805227522	7.73022146776651e-09	0.125607889238079
EE	0.844	0.737	0.819	0.661	0.837	0.711	0.177366232016767	0.0157108922714916	0.193980173519132
EE	0.37	0.236	0.344	0.199	0.396	0.208	0.64263947545138	0.0969342698744876	0.293868651349882
varDE	0.03	0.014	0.018	0.007	0.02	0.015	0.0508343388091212	3.51140378964305e-12	1.39758352841189e-07
EE	0.285	0.507	0.315	0.51	0.321	0.557	0.338940674286398	0.000505149408368669	0.478283029857563
EE	0.718	0.193	0.71	0.217	0.686	0.231	0.124459454515286	6.15490816042156e-17	0.0815065869951672
EE	0.976	0.852	0.96	0.843	0.964	0.853	0.502046749646349	0.223678076569217	0.698776779278674
meanDE	0.055	0.068	0.031	0.032	0.045	0.043	0.0165324902060112	1.02928400769009e-58	0.00470685078392398
EE	0.597	0.758	0.513	0.695	0.581	0.755	0.197361624973511	3.51539775105441e-05	0.239681627964986
EE	0.164	0.183	0.154	0.16	0.181	0.179	0.0939415307317596	4.81392419608381e-06	0.043394229155938
EE	0.256	0.305	0.268	0.302	0.257	0.287	0.520573180996193	0.000663335386412903	0.626839970488247
EE	0.273	0.12	0.244	0.105	0.216	0.082	0.333294714939413	0.0103774210881868	0.119134373402878
EE	0.982	0.753	0.971	0.724	0.978	0.725	0.801431249518399	0.380694659043283	0.803597231623554
EE	0.56	0.93	0.543	0.904	0.555	0.929	0.37051193041389	0.00531304052890307	0.49816085647702
meanDE	0.111	0.155	0.099	0.166	0.118	0.154	0.0111757780192421	8.53445429918021e-06	0.0377005449319046
EE	0.473	0.381	0.52	0.332	0.515	0.363	0.584136298640108	0.500990957521039	0.7660504428452
meanDE	0.389	0.459	0.398	0.454	0.369	0.466	0.0214249863144805	8.3948153463805e-05	0.057659381298337
varDE	0.162	0.23	0.146	0.207	0.158	0.219	0.874843437487617	1.11720431365951e-08	0.0312859225587507
varDE	0.018	0.026	0.021	0.051	0.024	0.056	0.201619743370293	3.19302328932051e-16	0.00311405051664348
EE	0.935	0.643	0.923	0.625	0.927	0.646	0.972699895782468	0.196274937894591	0.841690982978966
EE	0.527	0.624	0.541	0.648	0.52	0.599	0.325043550312075	2.24701610600132e-06	0.490373344244025
EE	0.916	0.762	0.947	0.802	0.916	0.745	0.927260743885439	0.668742832610784	0.984997199052077
EE	0.395	0.32	0.357	0.318	0.362	0.33	0.205856596929473	0.007796517160414	0.118753798953881
meanDE	0.029	0.091	0.021	0.099	0.028	0.097	7.89772239039702e-10	6.28441113707991e-19	1.4588068725526e-07
EE	0.593	0.983	0.636	0.983	0.597	0.973	0.849676629545855	0.747469836550625	0.87507589988964
EE	0.709	0.593	0.72	0.621	0.682	0.576	0.700797035985606	0.0605369807949712	0.740631760501789
EE	0.945	0.517	0.929	0.539	0.948	0.551	0.296436672963377	0.0416140350423374	0.105708353082243
EE	0.74	0.662	0.754	0.71	0.742	0.65	0.794717885050842	0.906019396622072	0.933295397880455
meanDE	0.644	0.143	0.657	0.137	0.648	0.096	0.299724897041743	2.77644536817905e-05	0.513555442675083
meanDE	0.941	0.585	0.929	0.637	0.96	0.638	0.120928159781193	0.00447005685482485	0.174406606571067
varDE	0.256	0.1	0.258	0.077	0.281	0.128	0.971635700618971	1.23276768379271e-09	0.00462399123611205
meanDE	0.331	0.438	0.285	0.409	0.283	0.386	0.0893984396979668	5.92729151507269e-10	0.0697378635376783
EE	0.154	0.489	0.157	0.484	0.173	0.457	0.334616244364425	0.0272365679501946	0.395471237021738
EE	0.84	0.196	0.827	0.238	0.811	0.193	0.736746421363222	0.128782131575143	0.878360913080974
EE	0.291	0.207	0.308	0.223	0.306	0.223	0.10765680259402	0.000125366600911013	0.0608003227077709
EE	0.97	0.839	0.952	0.855	0.966	0.801	0.811601311973837	0.147078281817028	0.393187194703795
EE	0.997	0.651	1	0.635	1	0.628	0.658715055325302	0.709540273670094	0.52690004488782
EE	0.995	0.9	0.991	0.919	0.993	0.887	0.93290912754397	0.112680653110067	0.914776790876811
EE	0.615	0.442	0.63	0.413	0.575	0.388	0.397990134169968	0.000216516169773004	0.297236869372939
meanDE	0.23	0.415	0.181	0.396	0.174	0.378	0.244380152317155	0.0397977336932448	0.194516422341392
varDE	0.208	0.354	0.205	0.333	0.177	0.317	0.982983840606484	5.29276807547918e-07	0.043637326225088
EE	0.253	0.888	0.282	0.902	0.258	0.893	0.663057985166296	0.522722107862858	0.447306966904177
EE	0.928	0.994	0.915	0.994	0.922	0.993	0.540002114416791	0.176078023642232	0.685950229830434
EE	0.725	0.631	0.705	0.628	0.717	0.641	0.589872127782782	0.0600362366932143	0.65160178978635
EE	0.627	0.907	0.657	0.939	0.506	0.908	0.226379205854273	1.32108322239043e-11	0.550056617466999
varDE	0.024	0.027	0.01	0.012	0.006	0.022	0.385551416844025	7.83946058987939e-18	0.000130700680414255
EE	0.614	0.557	0.676	0.5	0.571	0.494	0.852178209502848	0.0736988559696501	0.908493341084076
EE	0.013	0.062	0.012	0.025	0.011	0.081	0.0101558946386376	2.62029534619598e-16	0.0255543045535816
EE	0.438	0.663	0.425	0.466	0.427	0.466	0.241643159960415	1.98536844069963e-06	0.044204509167719
EE	0.525	0.213	0.557	0.233	0.447	0.193	0.0751955990377375	2.71178874588671e-05	0.348776050714866
EE	0.421	0.236	0.479	0.267	0.415	0.258	0.157372594987414	0.00166102457479732	0.0308867885541169
varDE	0.59	0.502	0.564	0.472	0.562	0.469	0.597634653662577	1.29964578811066e-06	0.133949139188368
meanDE	0.1	0.353	0.117	0.366	0.151	0.414	0.0421798457692626	0.000218691495203764	0.00418048750945993
EE	0.28	0.853	0.256	0.816	0.302	0.808	0.585449476095497	0.0968994821307833	0.767148030064054
EE	0.471	0.247	0.463	0.274	0.475	0.286	0.00748547883980818	1.28532553730906e-08	0.00393428026623249
EE	0.879	0.167	0.787	0.167	0.834	0.151	0.492435792042267	0.440690186199815	0.547116184843159
EE	0.757	0.916	0.798	0.939	0.742	0.912	0.828161881698209	0.624793562031498	0.739345850622067
EE	0.648	0.093	0.681	0.071	0.666	0.059	0.0146995914524782	1.38800432429504e-07	0.00660377627496131
EE	0.441	0.266	0.442	0.255	0.471	0.301	0.797356129764	0.0900186738880644	0.717684950083595
EE	0.737	0.378	0.741	0.348	0.738	0.311	0.476692760728409	2.93734483640327e-08	0.659783009007697
EE	0.202	0.253	0.231	0.216	0.218	0.233	0.971458987626737	0.954876871772417	0.98228606838006
EE	0.566	0.488	0.589	0.491	0.579	0.49	0.718247781600102	0.595932991139393	0.947769383665996
meanDE	0.001	0.001	0.001	0.001	0.001	0.001	3.99933667347086e-06	2.29859943038315e-18	1.74305656643608e-06
varDE	0.174	0.069	0.138	0.068	0.137	0.07	0.637232247426423	2.26926255503382e-09	7.02272629224073e-05
EE	0.437	0.254	0.467	0.294	0.469	0.292	0.921752394204529	0.676326762335304	0.947811629625634
EE	0.392	0.317	0.423	0.403	0.423	0.378	0.422294335131048	0.000104977275595321	0.593660237373191
EE	0.935	0.868	0.938	0.867	0.914	0.868	0.995555573183359	0.596065499994918	0.792506441646718
EE	0.409	0.876	0.415	0.81	0.459	0.87	0.939183656841116	0.927031984273031	0.968632386059325
EE	0.041	0.128	0.038	0.124	0.067	0.143	0.0869034987868683	3.58580104647664e-09	0.0755387895574117
EE	0.748	0.284	0.73	0.3	0.738	0.245	0.520637729022564	0.613166302144821	0.519969434284119
EE	0.225	0.677	0.205	0.662	0.193	0.635	0.673302362803014	0.0800415282393855	0.10097285142612
meanDE	0.257	0.299	0.256	0.296	0.259	0.314	0.0131397114144491	1.97432327680798e-10	0.00178458317670115
varDE	0.766	0.572	0.789	0.53	0.776	0.559	0.938370306742011	0.992604772982146	0.652583888342701
meanDE	0.044	0.02	0.028	0.01	0.039	0.009	2.43371464574923e-05	3.94763356458888e-17	6.40651505613263e-05
meanDE	0.213	0.496	0.233	0.551	0.134	0.492	0.169455385425276	0.00107437992162455	0.400831622214014
meanDE	0.533	0.161	0.569	0.184	0.471	0.161	0.0526931753485955	6.49711608134864e-05	0.093318835882638
EE	0.679	0.765	0.637	0.705	0.662	0.716	0.799313444857608	0.0928176505992826	0.895390560281844
EE	0.111	0.606	0.117	0.576	0.11	0.568	0.723643465896874	0.126117362301212	0.125224969126411
meanDE	0.68	0.092	0.69	0.103	0.64	0.078	0.529648075351441	0.173081385558102	0.766040942656104
EE	0.739	0.652	0.696	0.631	0.719	0.622	0.880000429750426	0.799840049423098	0.774774066699064
EE	0.926	0.378	0.862	0.301	0.891	0.33	0.113820003321725	0.00393108314546201	0.233778024143022
EE	0.242	0.259	0.268	0.276	0.283	0.292	0.120754919899271	7.49432341118625e-19	0.129468407651634
EE	0.522	0.137	0.546	0.163	0.56	0.161	0.617051867098255	0.459287296494713	0.798718637771937
varDE	0.249	0.181	0.266	0.205	0.262	0.223	0.157186089593121	1.76015030821587e-18	0.0843207846505337
meanDE	0.003	0.006	0.008	0.007	0.003	0.004	0.00232872027578422	1.04806649309151e-23	0.000193922711853541
EE	0.249	0.231	0.237	0.238	0.233	0.229	0.0774275749778897	9.27884100835905e-10	0.105128548015332
varDE	0.752	0.733	0.757	0.725	0.754	0.731	0.840007426932603	0.241508829868342	0.655403873649319
EE	0.915	0.931	0.876	0.934	0.884	0.921	0.352099500929916	0.0459917707922614	0.639795006371321
EE	0.409	0.277	0.423	0.303	0.462	0.292	0.312058423275462	8.50828573889533e-05	0.348455586113347
EE	0.651	0.779	0.669	0.772	0.651	0.795	0.745505223264654	0.123533609530551	0.747547254946217
EE	0.783	0.237	0.653	0.234	0.722	0.256	0.83358034572218	0.522480319852995	0.792603429756325
EE	0.926	0.805	0.915	0.836	0.95	0.805	0.635595433256076	0.346114477960454	0.63603160178177
EE	0.689	0.904	0.703	0.904	0.704	0.904	0.665497523129597	0.0950751633823295	0.822138935301535
EE	0.409	0.444	0.353	0.402	0.385	0.443	0.140651973056455	1.30302010050689e-05	0.143385205982241
EE	0.943	0.924	0.923	0.948	0.948	0.936	0.988644406169247	0.957359831066309	0.956625108841058
EE	0.919	0.641	0.894	0.589	0.88	0.599	0.370141356957338	0.0597458444630505	0.34229800124437
EE	0.492	0.537	0.568	0.595	0.493	0.522	0.587842063085937	0.0470307242508861	0.507091676208055
EE	0.125	0.536	0.109	0.468	0.154	0.514	0.308087836948048	0.172216258974153	0.405802435369854
EE	0.483	0.634	0.532	0.694	0.499	0.633	0.790502771934556	0.538981393778561	0.669277576102781
EE	0.073	0.291	0.088	0.325	0.082	0.324	0.121098169654157	0.0117783383009241	0.119261896351272
EE	0.713	0.45	0.683	0.425	0.696	0.464	0.602183632623416	1.13998727114319e-08	0.812062095149496
EE	0.15	0.074	0.151	0.084	0.155	0.093	0.00584485100636538	1.71954719476719e-23	0.00204953339823302
EE	0.81	0.926	0.849	0.937	0.772	0.923	0.804621217715765	0.500676519236466	0.665103215773931
EE	0.321	0.278	0.307	0.229	0.32	0.241	0.0798916031968791	3.28757889355687e-10	0.0573484251522176
meanDE	0.838	0.669	0.786	0.648	0.821	0.694	0.78325202964427	0.170549729917346	0.834769002747106
EE	0.812	0.293	0.836	0.318	0.807	0.323	0.00628078700421603	2.43903363067207e-08	0.00213745677563736
EE	0.42	0.979	0.374	0.978	0.434	0.985	0.50522408133865	0.0682267904004196	0.707872470612455
EE	0.372	0.257	0.413	0.309	0.339	0.246	0.247290473611435	1.192558522691e-07	0.380442744369824
EE	0.17	0.545	0.169	0.578	0.192	0.604	0.0972192362406692	1.75848742288235e-05	0.0701660092045649
EE	0.649	0.865	0.628	0.835	0.672	0.859	0.454604246800042	9.79047509871348e-05	0.463233313846947
meanDE	0.588	0.967	0.494	0.974	0.533	0.97	0.763640235878533	0.549020831022088	1
EE	0.974	0.912	0.966	0.859	0.987	0.888	0.681215171737928	0.0126970322970384	0.783530270609254
varDE	0.379	0.863	0.34	0.841	0.392	0.788	0.804962989746586	7.46224389183097e-07	0.116201975500709
meanDE	0.061	0.058	0.036	0.044	0.04	0.049	0.122160676633887	1.03944759488985e-17	0.120169641102546
meanDE	0.344	0.635	0.385	0.664	0.372	0.658	0.0745589349144041	0.00386594459311801	0.0459651399790292
